,openmlid,learner,violation,acceptance
3815,40984,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,"[0.42857143 0.42857143 0.28571429 0.28571429 0.42857143 0.5
 0.5        0.35714286 0.5        0.42857143 0.5        0.57142857
 0.57142857 0.5        0.42857143 0.42857143 0.5        0.35714286
 0.5        0.42857143 0.35714286 0.42857143 0.57142857 0.42857143
 0.57142857]","[0.57142857 0.57142857 0.71428571 0.71428571 0.57142857 0.5
 0.5        0.64285714 0.5        0.57142857 0.5        0.42857143
 0.42857143 0.5        0.57142857 0.57142857 0.5        0.64285714
 0.5        0.57142857 0.64285714 0.57142857 0.42857143 0.57142857
 0.42857143]"
3816,40984,sklearn.ensemble.ExtraTreesClassifier,"[0.28571429 0.28571429 0.28571429 0.28571429 0.28571429 0.35714286
 0.35714286 0.35714286 0.42857143 0.5        0.57142857 0.35714286
 0.42857143 0.35714286 0.42857143 0.42857143 0.35714286 0.35714286
 0.35714286 0.28571429 0.42857143 0.42857143 0.42857143 0.57142857
 0.5       ]","[0.71428571 0.71428571 0.71428571 0.71428571 0.71428571 0.64285714
 0.64285714 0.64285714 0.57142857 0.5        0.42857143 0.64285714
 0.57142857 0.64285714 0.57142857 0.57142857 0.64285714 0.64285714
 0.64285714 0.71428571 0.57142857 0.57142857 0.57142857 0.42857143
 0.5       ]"
3817,40984,sklearn.ensemble.GradientBoostingClassifier,"[0.35714286 0.28571429 0.28571429 0.28571429 0.28571429 0.28571429
 0.35714286 0.35714286 0.42857143 0.5        0.57142857 0.28571429
 0.5        0.42857143 0.42857143 0.42857143 0.35714286 0.35714286
 0.35714286 0.28571429 0.35714286 0.42857143 0.42857143 0.5
 0.57142857]","[0.64285714 0.71428571 0.71428571 0.71428571 0.71428571 0.71428571
 0.64285714 0.64285714 0.57142857 0.5        0.42857143 0.71428571
 0.5        0.57142857 0.57142857 0.57142857 0.64285714 0.64285714
 0.64285714 0.71428571 0.64285714 0.57142857 0.57142857 0.5
 0.42857143]"
3818,40984,sklearn.ensemble.RandomForestClassifier,"[0.28571429 0.28571429 0.35714286 0.28571429 0.28571429 0.35714286
 0.35714286 0.35714286 0.42857143 0.5        0.57142857 0.28571429
 0.42857143 0.35714286 0.5        0.42857143 0.42857143 0.35714286
 0.35714286 0.28571429 0.35714286 0.42857143 0.42857143 0.5
 0.57142857]","[0.71428571 0.71428571 0.64285714 0.71428571 0.71428571 0.64285714
 0.64285714 0.64285714 0.57142857 0.5        0.42857143 0.71428571
 0.57142857 0.64285714 0.5        0.57142857 0.57142857 0.64285714
 0.64285714 0.71428571 0.64285714 0.57142857 0.57142857 0.5
 0.42857143]"
3819,40984,sklearn.linear_model.LogisticRegression,"[0.35714286 0.35714286 0.35714286 0.28571429 0.28571429 0.35714286
 0.35714286 0.35714286 0.42857143 0.5        0.5        0.28571429
 0.35714286 0.35714286 0.42857143 0.42857143 0.35714286 0.35714286
 0.35714286 0.28571429 0.35714286 0.42857143 0.42857143 0.57142857
 0.5       ]","[0.64285714 0.64285714 0.64285714 0.71428571 0.71428571 0.64285714
 0.64285714 0.64285714 0.57142857 0.5        0.5        0.71428571
 0.64285714 0.64285714 0.57142857 0.57142857 0.64285714 0.64285714
 0.64285714 0.71428571 0.64285714 0.57142857 0.57142857 0.42857143
 0.5       ]"
3820,40984,sklearn.linear_model.PassiveAggressiveClassifier,"[0.42857143 0.35714286 0.5        0.42857143 0.35714286 0.35714286
 0.42857143 0.42857143 0.5        0.57142857 0.57142857 0.28571429
 0.42857143 0.28571429 0.5        0.5        0.57142857 0.42857143
 0.42857143 0.35714286 0.5        0.42857143 0.5        0.42857143
 0.5       ]","[0.57142857 0.64285714 0.5        0.57142857 0.64285714 0.64285714
 0.57142857 0.57142857 0.5        0.42857143 0.42857143 0.71428571
 0.57142857 0.71428571 0.5        0.5        0.42857143 0.57142857
 0.57142857 0.64285714 0.5        0.57142857 0.5        0.57142857
 0.5       ]"
3821,40984,sklearn.linear_model.Perceptron,"[0.5        0.42857143 0.42857143 0.35714286 0.35714286 0.35714286
 0.35714286 0.42857143 0.5        0.5        0.57142857 0.35714286
 0.5        0.42857143 0.42857143 0.28571429 0.5        0.28571429
 0.35714286 0.35714286 0.35714286 0.35714286 0.42857143 0.5
 0.57142857]","[0.5        0.57142857 0.57142857 0.64285714 0.64285714 0.64285714
 0.64285714 0.57142857 0.5        0.5        0.42857143 0.64285714
 0.5        0.57142857 0.57142857 0.71428571 0.5        0.71428571
 0.64285714 0.64285714 0.64285714 0.64285714 0.57142857 0.5
 0.42857143]"
3822,40984,sklearn.linear_model.RidgeClassifier,"[0.35714286 0.35714286 0.35714286 0.35714286 0.35714286 0.35714286
 0.42857143 0.28571429 0.42857143 0.5        0.42857143 0.28571429
 0.35714286 0.5        0.35714286 0.42857143 0.42857143 0.35714286
 0.35714286 0.28571429 0.35714286 0.35714286 0.5        0.5
 0.57142857]","[0.64285714 0.64285714 0.64285714 0.64285714 0.64285714 0.64285714
 0.57142857 0.71428571 0.57142857 0.5        0.57142857 0.71428571
 0.64285714 0.5        0.64285714 0.57142857 0.57142857 0.64285714
 0.64285714 0.71428571 0.64285714 0.64285714 0.5        0.5
 0.42857143]"
3823,40984,sklearn.linear_model.SGDClassifier,"[0.42857143 0.5        0.35714286 0.35714286 0.42857143 0.42857143
 0.35714286 0.35714286 0.5        0.5        0.57142857 0.57142857
 0.42857143 0.5        0.42857143 0.42857143 0.5        0.42857143
 0.28571429 0.35714286 0.35714286 0.42857143 0.57142857 0.5
 0.5       ]","[0.57142857 0.5        0.64285714 0.64285714 0.57142857 0.57142857
 0.64285714 0.64285714 0.5        0.5        0.42857143 0.42857143
 0.57142857 0.5        0.57142857 0.57142857 0.5        0.57142857
 0.71428571 0.64285714 0.64285714 0.57142857 0.42857143 0.5
 0.5       ]"
3824,40984,sklearn.naive_bayes.BernoulliNB,"[0.42857143 0.28571429 0.35714286 0.28571429 0.35714286 0.35714286
 0.35714286 0.35714286 0.42857143 0.5        0.5        0.28571429
 0.21428571 0.35714286 0.42857143 0.28571429 0.28571429 0.42857143
 0.35714286 0.35714286 0.35714286 0.35714286 0.35714286 0.5
 0.42857143]","[0.57142857 0.71428571 0.64285714 0.71428571 0.64285714 0.64285714
 0.64285714 0.64285714 0.57142857 0.5        0.5        0.71428571
 0.78571429 0.64285714 0.57142857 0.71428571 0.71428571 0.57142857
 0.64285714 0.64285714 0.64285714 0.64285714 0.64285714 0.5
 0.57142857]"
3825,40984,sklearn.neighbors.KNeighborsClassifier,"[0.35714286 0.28571429 0.28571429 0.28571429 0.35714286 0.28571429
 0.35714286 0.35714286 0.42857143 0.5        0.5        0.28571429
 0.28571429 0.28571429 0.42857143 0.42857143 0.35714286 0.35714286
 0.35714286 0.28571429 0.35714286 0.35714286 0.42857143 0.5
 0.5       ]","[0.64285714 0.71428571 0.71428571 0.71428571 0.64285714 0.71428571
 0.64285714 0.64285714 0.57142857 0.5        0.5        0.71428571
 0.71428571 0.71428571 0.57142857 0.57142857 0.64285714 0.64285714
 0.64285714 0.71428571 0.64285714 0.64285714 0.57142857 0.5
 0.5       ]"
3826,40984,sklearn.neural_network.MLPClassifier,"[0.35714286 0.35714286 0.35714286 0.28571429 0.28571429 0.35714286
 0.35714286 0.35714286 0.42857143 0.57142857 0.5        0.28571429
 0.5        0.57142857 0.35714286 0.42857143 0.5        0.35714286
 0.35714286 0.28571429 0.35714286 0.42857143 0.42857143 0.57142857
 0.57142857]","[0.64285714 0.64285714 0.64285714 0.71428571 0.71428571 0.64285714
 0.64285714 0.64285714 0.57142857 0.42857143 0.5        0.71428571
 0.5        0.42857143 0.64285714 0.57142857 0.5        0.64285714
 0.64285714 0.71428571 0.64285714 0.57142857 0.57142857 0.42857143
 0.42857143]"
3827,40984,sklearn.tree.DecisionTreeClassifier,"[0.28571429 0.35714286 0.28571429 0.35714286 0.35714286 0.28571429
 0.35714286 0.35714286 0.42857143 0.5        0.57142857 0.42857143
 0.42857143 0.42857143 0.42857143 0.42857143 0.35714286 0.35714286
 0.35714286 0.35714286 0.35714286 0.35714286 0.5        0.5
 0.57142857]","[0.71428571 0.64285714 0.71428571 0.64285714 0.64285714 0.71428571
 0.64285714 0.64285714 0.57142857 0.5        0.42857143 0.57142857
 0.57142857 0.57142857 0.57142857 0.57142857 0.64285714 0.64285714
 0.64285714 0.64285714 0.64285714 0.64285714 0.5        0.5
 0.42857143]"
3828,40984,sklearn.tree.ExtraTreeClassifier,"[0.35714286 0.5        0.35714286 0.28571429 0.28571429 0.35714286
 0.42857143 0.42857143 0.42857143 0.5        0.57142857 0.5
 0.57142857 0.5        0.5        0.42857143 0.5        0.42857143
 0.35714286 0.28571429 0.42857143 0.42857143 0.42857143 0.5
 0.57142857]","[0.64285714 0.5        0.64285714 0.71428571 0.71428571 0.64285714
 0.57142857 0.57142857 0.57142857 0.5        0.42857143 0.5
 0.42857143 0.5        0.5        0.57142857 0.5        0.57142857
 0.64285714 0.71428571 0.57142857 0.57142857 0.57142857 0.5
 0.42857143]"
3829,40994,SVC_linear,"[0.6 0.4 0.5 0.4 0.5 0.7 0.6 0.4 0.6 0.4 0.5 0.4 0.5 0.6 0.6 0.6 0.5 0.6
 0.7 0.5 0.5 0.6 0.4 0.4 0.7]","[0.4 0.4 0.5 0.5 0.5 0.3 0.4 0.6 0.4 0.6 0.5 0.6 0.5 0.4 0.4 0.3 0.5 0.4
 0.3 0.5 0.5 0.4 0.4 0.6 0.3]"
3830,40994,SVC_poly,"[0.6 0.3 0.4 0.5 0.4 0.4 0.3 0.3 0.2 0.2 0.5 0.5 0.6 0.4 0.5 0.5 0.4 0.4
 0.3 0.5 0.5 0.4 0.6 0.6 0.6]","[0.4 0.7 0.6 0.5 0.6 0.6 0.7 0.7 0.8 0.8 0.5 0.5 0.4 0.6 0.5 0.5 0.6 0.6
 0.7 0.5 0.5 0.6 0.4 0.4 0.4]"
3831,40994,SVC_rbf,"[0.3 0.2 0.  0.  0.3 0.2 0.  0.  0.3 0.2 0.2 0.  0.  0.3 0.5 0.2 0.  0.
 0.  0.3 0.2 0.  0.  0.  0. ]","[0.2 0.2 0.2 0.2 0.4 0.4 0.2 0.2 0.4 0.6 0.3 0.2 0.2 0.4 0.4 0.4 0.2 0.2
 0.2 0.4 0.3 0.2 0.2 0.4 0.4]"
3832,40994,SVC_sigmoid,"[0.5 0.3 0.3 0.3 0.4 0.4 0.3 0.3 0.3 0.3 0.4 0.3 0.3 0.3 0.3 0.4 0.3 0.3
 0.3 0.3 0.4 0.3 0.3 0.3 0.3]","[0.5 0.7 0.7 0.7 0.6 0.6 0.7 0.7 0.7 0.7 0.6 0.7 0.7 0.7 0.7 0.6 0.7 0.7
 0.7 0.7 0.6 0.7 0.7 0.7 0.7]"
3833,40994,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,"[0.7 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.5 0.3 0.6 0.6 0.6 0.7 0.7 0.6 0.6 0.6
 0.7 0.6 0.6 0.6 0.6 0.5 0.6]","[0.3 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.5 0.7 0.4 0.4 0.4 0.3 0.3 0.4 0.4 0.4
 0.3 0.4 0.4 0.4 0.4 0.5 0.4]"
3834,40994,sklearn.ensemble.GradientBoostingClassifier,"[0.5 0.4 0.6 0.5 0.3 0.3 0.2 0.6 0.2 0.2 0.5 0.4 0.4 0.5 0.6 0.3 0.1 0.2
 0.2 0.3 0.5 0.4 0.5 0.4 0.3]","[0.5 0.6 0.4 0.5 0.7 0.7 0.8 0.4 0.8 0.8 0.5 0.6 0.6 0.5 0.4 0.7 0.9 0.8
 0.8 0.7 0.5 0.6 0.5 0.6 0.7]"
3835,40994,sklearn.linear_model.LogisticRegression,"[0.3 0.  0.  0.  0.3 0.2 0.  0.1 0.  0.3 0.2 0.  0.  0.3 0.4 0.2 0.  0.
 0.  0.4 0.2 0.  0.2 0.2 0.2]","[0.2 0.2 0.2 0.2 0.4 0.4 0.2 0.2 0.2 0.6 0.3 0.2 0.2 0.4 0.6 0.4 0.2 0.2
 0.2 0.5 0.3 0.2 0.4 0.4 0.4]"
3836,40994,sklearn.linear_model.PassiveAggressiveClassifier,"[0.4 0.6 0.4 0.5 0.5 0.6 0.3 0.4 0.4 0.4 0.6 0.6 0.6 0.4 0.6 0.6 0.3 0.4
 0.3 0.5 0.6 0.5 0.7 0.5 0.5]","[0.6 0.4 0.5 0.5 0.4 0.4 0.7 0.6 0.6 0.6 0.4 0.4 0.4 0.6 0.4 0.4 0.7 0.6
 0.5 0.5 0.4 0.5 0.3 0.5 0.5]"
3837,40994,sklearn.linear_model.Perceptron,"[0.6 0.5 0.6 0.3 0.5 0.4 0.4 0.4 0.4 0.3 0.6 0.4 0.4 0.5 0.6 0.5 0.6 0.5
 0.4 0.4 0.6 0.7 0.6 0.4 0.5]","[0.4 0.5 0.4 0.7 0.5 0.6 0.6 0.6 0.6 0.7 0.4 0.6 0.6 0.5 0.4 0.5 0.4 0.5
 0.6 0.6 0.4 0.3 0.4 0.6 0.5]"
3838,40994,sklearn.linear_model.SGDClassifier,"[0.6 0.5 0.6 0.6 0.5 0.4 0.5 0.3 0.6 0.4 0.6 0.6 0.6 0.6 0.5 0.6 0.5 0.4
 0.6 0.4 0.4 0.6 0.6 0.5 0.4]","[0.4 0.5 0.4 0.4 0.5 0.6 0.4 0.5 0.3 0.6 0.4 0.4 0.4 0.4 0.5 0.4 0.5 0.6
 0.3 0.6 0.6 0.4 0.4 0.5 0.6]"
3839,40996,SVC_linear,"[0.25       0.33333333 0.375      0.33333333 0.25       0.375
 0.375      0.29166667 0.29166667 0.41666667 0.375      0.25
 0.33333333 0.25       0.20833333 0.25       0.25       0.375
 0.41666667 0.33333333 0.33333333 0.29166667 0.375      0.25
 0.375     ]","[0.75       0.66666667 0.625      0.66666667 0.75       0.625
 0.625      0.70833333 0.70833333 0.58333333 0.625      0.75
 0.66666667 0.75       0.79166667 0.75       0.75       0.625
 0.58333333 0.66666667 0.66666667 0.70833333 0.625      0.75
 0.625     ]"
3840,40996,SVC_poly,"[0.45833333 0.5        0.5        0.5        0.5        0.54166667
 0.54166667 0.54166667 0.45833333 0.45833333]","[0.54166667 0.5        0.5        0.5        0.5        0.45833333
 0.45833333 0.45833333 0.54166667 0.54166667]"
3841,40996,SVC_rbf,"[0.45833333 0.45833333 0.5        0.5        0.45833333 0.45833333
 0.5        0.41666667 0.45833333 0.45833333]","[0.54166667 0.54166667 0.5        0.5        0.54166667 0.54166667
 0.5        0.58333333 0.54166667 0.54166667]"
3842,40996,SVC_sigmoid,[0.375      0.45833333 0.5        0.45833333 0.45833333],[0.625      0.54166667 0.5        0.54166667 0.54166667]
3843,40996,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,"[0.25       0.125      0.25       0.33333333 0.29166667 0.29166667
 0.25       0.25       0.25       0.20833333 0.16666667 0.08333333
 0.125      0.20833333 0.29166667 0.25       0.29166667 0.25
 0.29166667 0.20833333 0.20833333 0.25       0.29166667 0.20833333
 0.25      ]","[0.75       0.875      0.75       0.66666667 0.70833333 0.70833333
 0.75       0.75       0.75       0.79166667 0.83333333 0.91666667
 0.875      0.79166667 0.70833333 0.75       0.70833333 0.75
 0.70833333 0.79166667 0.79166667 0.75       0.70833333 0.79166667
 0.75      ]"
3844,40996,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,"[0.54545455 0.59090909 0.5        0.54545455 0.63636364 0.5
 0.54545455 0.5        0.59090909 0.59090909 0.54545455 0.59090909
 0.59090909 0.54545455 0.63636364 0.59090909 0.59090909 0.54545455
 0.68181818 0.63636364 0.72727273 0.59090909 0.54545455 0.59090909
 0.5       ]","[0.45454545 0.40909091 0.5        0.45454545 0.36363636 0.5
 0.45454545 0.5        0.40909091 0.40909091 0.45454545 0.40909091
 0.40909091 0.45454545 0.36363636 0.40909091 0.40909091 0.45454545
 0.31818182 0.36363636 0.27272727 0.40909091 0.45454545 0.40909091
 0.5       ]"
3845,40996,sklearn.ensemble.ExtraTreesClassifier,"[0.25       0.16666667 0.20833333 0.25       0.16666667 0.125
 0.16666667 0.125      0.25       0.20833333 0.25       0.41666667
 0.33333333 0.125      0.25       0.16666667 0.125      0.25
 0.20833333 0.16666667 0.29166667 0.16666667 0.33333333 0.16666667
 0.16666667]","[0.75       0.83333333 0.79166667 0.75       0.83333333 0.875
 0.83333333 0.875      0.75       0.79166667 0.75       0.58333333
 0.66666667 0.875      0.75       0.83333333 0.875      0.75
 0.79166667 0.83333333 0.70833333 0.83333333 0.66666667 0.83333333
 0.83333333]"
3846,40996,sklearn.ensemble.GradientBoostingClassifier,[0.45 0.4  0.4  0.4  0.4 ],[0.55 0.6  0.6  0.6  0.6 ]
3847,40996,sklearn.ensemble.RandomForestClassifier,"[0.125      0.125      0.25       0.16666667 0.16666667 0.16666667
 0.125      0.16666667 0.16666667 0.20833333 0.29166667 0.29166667
 0.20833333 0.16666667 0.20833333 0.16666667 0.08333333 0.16666667
 0.16666667 0.16666667 0.16666667 0.25       0.25       0.25
 0.08333333]","[0.875      0.875      0.75       0.83333333 0.83333333 0.83333333
 0.875      0.83333333 0.83333333 0.79166667 0.70833333 0.70833333
 0.79166667 0.83333333 0.79166667 0.83333333 0.91666667 0.83333333
 0.83333333 0.83333333 0.83333333 0.75       0.75       0.75
 0.91666667]"
3848,40996,sklearn.linear_model.LogisticRegression,"[0.25       0.16666667 0.25       0.33333333 0.29166667 0.25
 0.29166667 0.20833333 0.25       0.20833333 0.29166667 0.25
 0.25       0.16666667 0.16666667 0.20833333 0.25       0.29166667
 0.29166667 0.29166667 0.29166667 0.25       0.25       0.16666667
 0.29166667]","[0.75       0.83333333 0.75       0.66666667 0.70833333 0.75
 0.70833333 0.79166667 0.75       0.79166667 0.70833333 0.75
 0.75       0.83333333 0.83333333 0.79166667 0.75       0.70833333
 0.70833333 0.70833333 0.70833333 0.75       0.75       0.83333333
 0.70833333]"
3849,40996,sklearn.linear_model.PassiveAggressiveClassifier,"[0.33333333 0.25       0.25       0.16666667 0.29166667 0.29166667
 0.29166667 0.33333333 0.375      0.33333333 0.29166667 0.25
 0.33333333 0.25       0.20833333 0.20833333 0.20833333 0.33333333
 0.33333333 0.375      0.33333333 0.33333333 0.45833333 0.29166667
 0.25      ]","[0.66666667 0.75       0.75       0.83333333 0.70833333 0.70833333
 0.70833333 0.66666667 0.625      0.66666667 0.70833333 0.75
 0.66666667 0.75       0.79166667 0.79166667 0.79166667 0.66666667
 0.66666667 0.625      0.66666667 0.66666667 0.54166667 0.70833333
 0.75      ]"
3850,40996,sklearn.linear_model.Perceptron,"[0.33333333 0.25       0.33333333 0.25       0.29166667 0.375
 0.33333333 0.25       0.33333333 0.41666667 0.29166667 0.375
 0.41666667 0.41666667 0.20833333 0.29166667 0.29166667 0.25
 0.375      0.33333333 0.41666667 0.41666667 0.29166667 0.29166667
 0.29166667]","[0.66666667 0.75       0.66666667 0.75       0.70833333 0.625
 0.66666667 0.75       0.66666667 0.58333333 0.70833333 0.625
 0.58333333 0.58333333 0.79166667 0.70833333 0.70833333 0.75
 0.625      0.66666667 0.58333333 0.58333333 0.70833333 0.70833333
 0.70833333]"
3851,40996,sklearn.linear_model.RidgeClassifier,"[0.25       0.08333333 0.20833333 0.25       0.29166667 0.20833333
 0.25       0.16666667 0.33333333 0.33333333 0.29166667 0.25
 0.20833333 0.20833333 0.25       0.16666667 0.25       0.25
 0.29166667 0.29166667 0.25       0.25       0.33333333 0.20833333
 0.25      ]","[0.75       0.91666667 0.79166667 0.75       0.70833333 0.79166667
 0.75       0.83333333 0.66666667 0.66666667 0.70833333 0.75
 0.79166667 0.79166667 0.75       0.83333333 0.75       0.75
 0.70833333 0.70833333 0.75       0.75       0.66666667 0.79166667
 0.75      ]"
3852,40996,sklearn.linear_model.SGDClassifier,"[0.41666667 0.25       0.33333333 0.29166667 0.33333333 0.375
 0.25       0.375      0.41666667 0.29166667 0.33333333 0.25
 0.25       0.29166667 0.375      0.20833333 0.45833333 0.33333333
 0.25       0.33333333 0.25       0.29166667 0.45833333 0.375
 0.29166667]","[0.58333333 0.75       0.66666667 0.70833333 0.66666667 0.625
 0.75       0.625      0.58333333 0.70833333 0.66666667 0.75
 0.75       0.70833333 0.625      0.79166667 0.54166667 0.66666667
 0.75       0.66666667 0.75       0.70833333 0.54166667 0.625
 0.70833333]"
3853,40996,sklearn.naive_bayes.BernoulliNB,"[0.375      0.33333333 0.25       0.25       0.29166667 0.25
 0.29166667 0.25       0.20833333 0.20833333 0.375      0.41666667
 0.375      0.16666667 0.20833333 0.29166667 0.20833333 0.29166667
 0.33333333 0.29166667 0.29166667 0.25       0.41666667 0.375
 0.375     ]","[0.625      0.66666667 0.75       0.75       0.70833333 0.75
 0.70833333 0.75       0.79166667 0.79166667 0.625      0.58333333
 0.625      0.83333333 0.79166667 0.70833333 0.79166667 0.70833333
 0.66666667 0.70833333 0.70833333 0.75       0.58333333 0.625
 0.625     ]"
3854,40996,sklearn.naive_bayes.MultinomialNB,"[0.45833333 0.375      0.41666667 0.375      0.33333333 0.29166667
 0.33333333 0.29166667 0.41666667 0.29166667 0.375      0.33333333
 0.29166667 0.25       0.25       0.375      0.41666667 0.25
 0.41666667 0.41666667 0.25       0.33333333 0.375      0.41666667
 0.33333333]","[0.54166667 0.625      0.58333333 0.625      0.66666667 0.70833333
 0.66666667 0.70833333 0.58333333 0.70833333 0.625      0.66666667
 0.70833333 0.75       0.75       0.625      0.58333333 0.75
 0.58333333 0.58333333 0.75       0.66666667 0.625      0.58333333
 0.66666667]"
3855,40996,sklearn.neighbors.KNeighborsClassifier,"[0.20833333 0.20833333 0.20833333 0.20833333 0.20833333 0.20833333
 0.29166667 0.29166667 0.29166667 0.29166667 0.25       0.25
 0.25       0.29166667 0.29166667]","[0.79166667 0.79166667 0.79166667 0.79166667 0.79166667 0.79166667
 0.70833333 0.70833333 0.70833333 0.70833333 0.75       0.75
 0.75       0.70833333 0.70833333]"
3856,40996,sklearn.neural_network.MLPClassifier,"[0.41666667 0.45833333 0.5        0.45833333 0.625      0.54166667
 0.58333333 0.5        0.625      0.45833333 0.625      0.58333333
 0.58333333 0.5        0.41666667 0.5        0.625      0.54166667
 0.625      0.5        0.54166667 0.58333333 0.625      0.54166667]","[0.58333333 0.54166667 0.5        0.54166667 0.375      0.45833333
 0.41666667 0.5        0.375      0.54166667 0.375      0.41666667
 0.41666667 0.5        0.58333333 0.5        0.375      0.45833333
 0.375      0.5        0.45833333 0.41666667 0.375      0.45833333]"
3857,40996,sklearn.tree.DecisionTreeClassifier,"[0.16666667 0.25       0.20833333 0.25       0.29166667 0.29166667
 0.25       0.125      0.08333333 0.29166667 0.29166667 0.33333333
 0.29166667 0.33333333 0.16666667 0.125      0.25       0.20833333
 0.20833333 0.25       0.16666667 0.25       0.20833333 0.29166667
 0.20833333]","[0.83333333 0.75       0.79166667 0.75       0.70833333 0.70833333
 0.75       0.875      0.91666667 0.70833333 0.70833333 0.66666667
 0.70833333 0.66666667 0.83333333 0.875      0.75       0.79166667
 0.79166667 0.75       0.83333333 0.75       0.79166667 0.70833333
 0.79166667]"
3858,40996,sklearn.tree.ExtraTreeClassifier,"[0.20833333 0.33333333 0.33333333 0.33333333 0.16666667 0.45833333
 0.25       0.375      0.20833333 0.33333333 0.29166667 0.25
 0.33333333 0.33333333 0.33333333 0.41666667 0.375      0.25
 0.41666667 0.20833333 0.29166667 0.20833333 0.375      0.29166667
 0.375     ]","[0.79166667 0.66666667 0.66666667 0.66666667 0.83333333 0.54166667
 0.75       0.625      0.79166667 0.66666667 0.70833333 0.75
 0.66666667 0.66666667 0.66666667 0.58333333 0.625      0.75
 0.58333333 0.79166667 0.70833333 0.79166667 0.625      0.70833333
 0.625     ]"
3859,41027,SVC_linear,"[0.45833333 0.375      0.41666667 0.375      0.375      0.41666667
 0.54166667 0.54166667 0.5        0.45833333 0.45833333 0.41666667
 0.41666667 0.41666667 0.45833333 0.375      0.45833333 0.54166667
 0.45833333 0.45833333 0.45833333 0.41666667 0.45833333 0.375
 0.41666667]","[0.54166667 0.625      0.58333333 0.625      0.625      0.58333333
 0.45833333 0.45833333 0.5        0.54166667 0.54166667 0.58333333
 0.58333333 0.58333333 0.54166667 0.625      0.54166667 0.45833333
 0.54166667 0.54166667 0.54166667 0.58333333 0.54166667 0.625
 0.58333333]"
3860,41027,SVC_poly,"[0.41666667 0.33333333 0.375      0.41666667 0.375      0.45833333
 0.5        0.5        0.5        0.45833333 0.41666667 0.5
 0.375      0.41666667 0.45833333 0.5        0.375      0.375
 0.45833333 0.33333333 0.33333333 0.375      0.41666667 0.41666667
 0.29166667]","[0.58333333 0.66666667 0.625      0.58333333 0.625      0.54166667
 0.5        0.5        0.5        0.54166667 0.58333333 0.5
 0.625      0.58333333 0.54166667 0.5        0.625      0.625
 0.54166667 0.66666667 0.66666667 0.625      0.58333333 0.58333333
 0.70833333]"
3861,41027,SVC_rbf,"[0.375      0.33333333 0.29166667 0.25       0.29166667 0.375
 0.33333333 0.41666667 0.45833333 0.33333333 0.45833333 0.5
 0.375      0.375      0.45833333 0.375      0.29166667 0.375
 0.41666667 0.33333333 0.375      0.41666667 0.45833333 0.5
 0.45833333]","[0.625      0.66666667 0.70833333 0.75       0.70833333 0.625
 0.66666667 0.58333333 0.54166667 0.66666667 0.54166667 0.5
 0.625      0.625      0.54166667 0.625      0.70833333 0.625
 0.58333333 0.66666667 0.625      0.58333333 0.54166667 0.5
 0.54166667]"
3862,41027,SVC_sigmoid,"[0.66666667 0.54166667 0.45833333 0.58333333 0.58333333 0.625
 0.54166667 0.54166667 0.54166667 0.58333333 0.58333333 0.625
 0.58333333 0.58333333 0.58333333 0.5        0.45833333 0.625
 0.625      0.625      0.5        0.58333333 0.5        0.58333333
 0.625     ]","[0.33333333 0.45833333 0.54166667 0.41666667 0.41666667 0.375
 0.45833333 0.45833333 0.45833333 0.41666667 0.41666667 0.375
 0.41666667 0.41666667 0.41666667 0.5        0.54166667 0.375
 0.375      0.375      0.5        0.41666667 0.5        0.41666667
 0.375     ]"
3863,41027,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,"[0.54166667 0.41666667 0.45833333 0.45833333 0.41666667 0.41666667
 0.5        0.5        0.45833333 0.45833333 0.41666667 0.375
 0.41666667 0.5        0.41666667 0.54166667 0.54166667 0.54166667
 0.54166667 0.54166667 0.45833333 0.41666667 0.45833333 0.41666667
 0.41666667]","[0.45833333 0.58333333 0.54166667 0.54166667 0.58333333 0.58333333
 0.5        0.5        0.54166667 0.54166667 0.58333333 0.625
 0.58333333 0.5        0.58333333 0.45833333 0.45833333 0.45833333
 0.45833333 0.45833333 0.54166667 0.58333333 0.54166667 0.58333333
 0.58333333]"
3864,41027,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,"[0.375      0.29166667 0.375      0.375      0.375      0.41666667
 0.33333333 0.45833333 0.45833333 0.45833333 0.375      0.54166667
 0.54166667 0.5        0.45833333 0.375      0.41666667 0.45833333
 0.41666667 0.375      0.41666667 0.54166667 0.5        0.33333333
 0.375     ]","[0.625      0.70833333 0.625      0.625      0.625      0.58333333
 0.66666667 0.54166667 0.54166667 0.54166667 0.625      0.45833333
 0.45833333 0.5        0.54166667 0.625      0.58333333 0.54166667
 0.58333333 0.625      0.58333333 0.45833333 0.5        0.66666667
 0.625     ]"
